img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
381;grasp_vlm_dataset/multimeter3_jpg.rf.96c647047256471ff877f3b812649a3d.jpg;{'left': [0.0, 0.0, 0.0, 0.0], 'right': [0.0, 0.0, 0.0, 0.0]};{'right': {'x_1': 0.21, 'y_1': 0.674, 'x_2': 0.605, 'y_2': 0.7425}, 'left': {'x_1': 0.271, 'y_1': 0.547, 'x_2': 0.633, 'y_2': 0.65}};{'left': 0.0, 'right': 0.0};[['left hand grasping point on the multimeter with red and black leads'], ['right hand grasping point on the multimeter with red and black leads']]
382;grasp_vlm_dataset/wacker_11_jpg.rf.8e3330b0da57a43c83be5c158d269e43.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.329, 'y_1': 0.424, 'x_2': 0.343, 'y_2': 0.451}};{'index': 0.0};[['index finger pressing point on the weed wacker']]
383;grasp_vlm_dataset/bolt_cutters1_jpeg.rf.bf3d0b3e03de4f4584a9c44ff0edfc2f.jpg;{'left': [0.08872282409667968, 0.3196682434082031, 0.8368585815429688, 0.55824853515625], 'right': [0.08872282409667968, 0.3196682434082031, 0.8368585815429688, 0.55824853515625]};{'right': {'x_1': 0.828, 'y_1': 0.321, 'x_2': 0.9205, 'y_2': 0.3725}, 'left': {'x_1': 0.887, 'y_1': 0.483, 'x_2': 0.9985, 'y_2': 0.547}};{'left': 0.0, 'right': 0.00249574392803054};[['left hand grasping point on the bolt cutters'], ['right hand grasping point on the bolt cutters']]
384;grasp_vlm_dataset/syringe15_jpg.rf.96e3bc1835678e1af4957437744be0f6.jpg;{'index': [0.19726954650878906, 0.4874447937011719, 0.908205322265625, 0.6906077270507812], 'thumb': [0.20044198608398436, 0.48845578002929685, 0.9068896484375, 0.693962646484375]};{'thumb': {'x_1': 0.847, 'y_1': 0.529, 'x_2': 0.9015, 'y_2': 0.684}, 'index': {'x_1': 0.701, 'y_1': 0.485, 'x_2': 0.773, 'y_2': 0.692}};{'index': 0.1010816275557544, 'thumb': 0.05818645126978153};[['index finger grasping point on the syringe'], ['thumb finger grasping point on the syringe']]
385;grasp_vlm_dataset/chainsaw5_jpg.rf.29d695ed5601b35134ee17f342cf5607.jpg;{'left': [0.15681320190429687, 0.13835092163085938, 0.8602279663085938, 0.875393798828125], 'right': [0.15681320190429687, 0.13835092163085938, 0.8602279663085938, 0.875393798828125]};{'right': {'x_1': 0.365, 'y_1': 0.113, 'x_2': 0.5875, 'y_2': 0.454}, 'left': {'x_1': 0.171, 'y_1': 0.207, 'x_2': 0.2785, 'y_2': 0.3055}};{'left': 0.020423983995807426, 'right': 0.13400802424311375};[['left hand grasping point on the chainsaw'], ['right hand grasping point on the chainsaw']]
386;grasp_vlm_dataset/darts12_jpg.rf.2afed0196917bda432cf70387e75b337.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.050006114959716796, 0.008190906524658204, 0.21769416809082032, 0.2937791442871094]};{'index': {'x_1': 0.419, 'y_1': 0.433, 'x_2': 0.5765, 'y_2': 0.5885}, 'thumb': {'x_1': 0.411, 'y_1': 0.473, 'x_2': 0.5585, 'y_2': 0.622}};{'index': 0.0, 'thumb': 0.0};[['index finger grasping point on the dart'], ['thumb finger grasping point on the dart']]
387;grasp_vlm_dataset/bow9_jpg.rf.7b907b4a1d51158a09f6eb7b150d07ce.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'thumb': {'x_1': 0.505, 'y_1': 0.424, 'x_2': 0.544, 'y_2': 0.493}, 'index': {'x_1': 0.225, 'y_1': 0.329, 'x_2': 0.523, 'y_2': 0.455}};{'index': 0.0, 'thumb': 0.0};[['index finger grasping point on the violin bow'], ['thumb finger grasping point on the violin bow']]
388;grasp_vlm_dataset/nail_12_jpg.rf.61f5465147c6f10808a260fca338d2ec.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.66, 'y_1': 0.389, 'x_2': 0.715, 'y_2': 0.4415}};{'index': 0.0};[['index finger pressing point on the nail gun']]
389;grasp_vlm_dataset/can_opener13_jpg.rf.85fd7c7084b8a7b7e4e5ccf9f5cf9c0d.jpg;{'left': [0.13926542663574218, 0.11456630706787109, 0.8852012939453126, 0.8606368408203126], 'right': [0.13926542663574218, 0.11456630706787109, 0.8852012939453126, 0.8606368408203126]};{'right': {'x_1': 0.634, 'y_1': 0.292, 'x_2': 0.943, 'y_2': 0.67}, 'left': {'x_1': 0.126, 'y_1': 0.029, 'x_2': 0.408, 'y_2': 0.6985}};{'left': 0.26669625921756945, 'right': 0.16417571030236064};[['left hand grasping point on the can opener near the green star'], ['right hand grasping point on the can opener']]
390;grasp_vlm_dataset/wacker_8_jpg.rf.df7c498205f40489d5282492bcc0fc1e.jpg;{'index': [0.11350541687011718, 0.24139352416992188, 0.8611473388671875, 0.9218430786132813]};{'index': {'x_1': 0.372, 'y_1': 0.501, 'x_2': 0.403, 'y_2': 0.536}};{'index': 0.00213275102264154};[['index finger pressing point on the weed wacker']]
391;grasp_vlm_dataset/syringe14_jpeg.rf.3669beba1b6d5e0682c37efa3646a72e.jpg;{'index': [0.18308732604980468, 0.18521307373046875, 0.7642854614257812, 0.770151611328125], 'thumb': [0.18308732604980468, 0.18521307373046875, 0.7642854614257812, 0.770151611328125]};{'thumb': {'x_1': 0.185, 'y_1': 0.185, 'x_2': 0.245, 'y_2': 0.244}, 'index': {'x_1': 0.23, 'y_1': 0.242, 'x_2': 0.3575, 'y_2': 0.3405}};{'index': 0.03694128242211108, 'thumb': 0.010374835633177574};[['index finger grasping point on the syringe'], ['thumb finger grasping point on the syringe']]
392;grasp_vlm_dataset/darts16_jpg.rf.c05f3e1a991c0f7a4b926138566424e1.jpg;{'index': [0.08818736267089844, 0.11627302551269532, 0.83700341796875, 0.821549072265625], 'thumb': [0.037790966033935544, 0.11461372375488281, 0.7870265502929688, 0.8093735961914063]};{'index': {'x_1': 0.403, 'y_1': 0.459, 'x_2': 0.8595, 'y_2': 0.6525}, 'thumb': {'x_1': 0.389, 'y_1': 0.543, 'x_2': 0.85, 'y_2': 0.729}};{'index': 0.15771565445478045, 'thumb': 0.13909380324292422};[['index finger grasping point on the dart'], ['thumb finger grasping point on the dart']]
393;grasp_vlm_dataset/bowl_ball13_jpg.rf.85765182148ef35e3c1b4288c85337c7.jpg;{'index': [0.1380146026611328, 0.10602486419677734, 0.8660032348632812, 0.836562744140625], 'thumb': [0.11388536071777344, 0.10602071380615234, 0.86147021484375, 0.8366030883789063]};{'thumb': {'x_1': 0.441, 'y_1': 0.451, 'x_2': 0.555, 'y_2': 0.568}, 'index': {'x_1': 0.41, 'y_1': 0.205, 'x_2': 0.6225, 'y_2': 0.2865}};{'index': 0.03256485925319698, 'thumb': 0.024420864189432002};[['index finger grasping point on the bowling ball'], ['thumb finger grasping point on the bowling ball']]
394;grasp_vlm_dataset/rnd_door19_jpg.rf.a728c1ffeae7bca48150355edd58ed9d.jpg;{'hand': [0.0, 0.6565327758789062, 0.08830365753173829, 0.725557373046875]};{'handle': {'x_1': 0.026, 'y_1': 0.662, 'x_2': 0.0865, 'y_2': 0.72}};{'hand': 0.5757060522005278};[['entire hand grasping point on the door with a round handle']]
395;grasp_vlm_dataset/shovel12_jpg.rf.7fa3e033b561fd830703d933ab9eca96.jpg;{'left': [0.23273114013671875, 0.16285568237304687, 0.8180932006835937, 0.7970861206054688], 'right': [0.23222337341308594, 0.16477914428710938, 0.8166436157226562, 0.8047474975585938]};{'right': {'x_1': 0.654, 'y_1': 0.165, 'x_2': 0.8135, 'y_2': 0.2475}, 'left': {'x_1': 0.408, 'y_1': 0.225, 'x_2': 0.739, 'y_2': 0.5905}};{'left': 0.3258695067541862, 'right': 0.03518283953035816};[['left hand grasping point on the shovel near the green star'], ['right hand grasping point on the shovel']]
396;grasp_vlm_dataset/shovel18_jpg.rf.04087e19bb5c8afef627fbc46b1340c6.jpg;{'left': [0.38468649291992185, 0.9238638305664062, 0.4466771240234375, 0.9802081298828125], 'right': [0.0629044075012207, 0.18928553771972656, 0.8083909301757812, 0.9366346435546875]};{'right': {'x_1': 0.424, 'y_1': 0.322, 'x_2': 0.668, 'y_2': 0.557}, 'left': {'x_1': 0.047, 'y_1': 0.741, 'x_2': 0.241, 'y_2': 0.941}};{'left': 0.0, 'right': 0.10291871921155295};[['left hand grasping point on the shovel near the green star'], ['right hand grasping point on the shovel']]
397;grasp_vlm_dataset/can_opener1_jpg.rf.8f4e07003b7b19d27141743381cb497f.jpg;{'left': [0.7893242797851563, 0.7550610961914063, 1.0, 0.9783966064453125], 'right': [0.7893242797851563, 0.7550610961914063, 1.0, 0.9783966064453125]};{'right': {'x_1': 0.548, 'y_1': 0.284, 'x_2': 0.7425, 'y_2': 0.581}, 'left': {'x_1': 0.049, 'y_1': 0.486, 'x_2': 0.6025, 'y_2': 0.9485}};{'left': 0.0, 'right': 0.0};[['left hand grasping point on the can opener'], ['right hand grasping point on the can opener']]
398;grasp_vlm_dataset/shovel16_jpg.rf.9133ab6e741220d48fb62d054b49cbf0.jpg;{'left': [0.4716566772460937, 0.9476356811523438, 0.5453554077148437, 0.9979093017578125], 'right': [0.11472663879394532, 0.16444685363769532, 0.8598634643554688, 0.9118831787109375]};{'right': {'x_1': 0.235, 'y_1': 0.344, 'x_2': 0.656, 'y_2': 0.878}, 'left': {'x_1': 0.071, 'y_1': 0.845, 'x_2': 0.4045, 'y_2': 0.9715}};{'left': 0.0, 'right': 0.4036575919236024};[['left hand grasping point on the shovel near the green star'], ['right hand grasping point on the shovel']]
399;grasp_vlm_dataset/multimeter14_jpg.rf.b1ed409a149a634e37b923e3dc790198.jpg;{'left': [0.603306396484375, 0.22313531494140626, 0.9997090454101563, 0.8973361206054687], 'right': [0.603306396484375, 0.22313531494140626, 0.9997090454101563, 0.8973361206054687]};{'left': {'x_1': 0.0, 'y_1': 0.372, 'x_2': 0.157, 'y_2': 0.527}, 'right': {'x_1': 0.191, 'y_1': 0.433, 'x_2': 0.3065, 'y_2': 0.6285}};{'left': 0.0, 'right': 0.0};[['left hand grasping point on the multimeter with red and black leads near the green star'], ['right hand grasping point on the multimeter with red and black leads']]
400;grasp_vlm_dataset/scissors14_jpg.rf.b856d1b1b2e3c0e60af994627deb6fe8.jpg;{'index': [0.11312599182128906, 0.16617190551757813, 0.860125, 0.8679844970703126], 'thumb': [0.0881247329711914, 0.16814535522460938, 0.8356767578125, 0.8703659057617188]};{'thumb': {'x_1': 0.189, 'y_1': 0.217, 'x_2': 0.2725, 'y_2': 0.2835}, 'index': {'x_1': 0.069, 'y_1': 0.603, 'x_2': 0.3005, 'y_2': 0.825}};{'index': 0.07788987154060599, 'thumb': 0.010577746716275777};[['index finger grasping point on the pair of scissors'], ['thumb finger grasping point on the pair of scissors']]
401;grasp_vlm_dataset/lever_handle9_jpg.rf.3319a86fe21c5aab988bef54d2e6274a.jpg;{'hand': [0.7118702392578125, 0.4279650268554688, 0.7398157348632812, 0.5010166320800781]};{'handle': {'x_1': 0.324, 'y_1': 0.495, 'x_2': 0.368, 'y_2': 0.5065}};{'hand': 0.0};[['entire hand grasping point on the door with a horizontal lever handle']]
402;grasp_vlm_dataset/bot_bar7_JPG.rf.4b2bed641b5a2738293a30db66367f23.jpg;{'hand': [0.24993844604492188, 0.28726553344726563, 0.7322249145507812, 0.9117261962890625]};{'handle': {'x_1': 0.421, 'y_1': 0.71, 'x_2': 0.5535, 'y_2': 0.731}};{'hand': 0.009239000916528645};[['entire hand grasping point on the bottom drawer with a horizontal bar handle']]
403;grasp_vlm_dataset/hammer_7_jpg.rf.c51d6f8faaefc20cd1a046830c5e8723.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.05, 'y_1': 0.44, 'x_2': 0.755, 'y_2': 0.655}};{'hand': 0.0};[['entire hand grasping point on the hammer']]
404;grasp_vlm_dataset/bot_rnd10_jpg.rf.d662c7d32a174de2b641b2a9fef38412.jpg;{'hand': [0.13788499450683595, 0.018093204498291014, 0.88694775390625, 0.7164452514648437]};{'handle': {'x_1': 0.313, 'y_1': 0.432, 'x_2': 0.412, 'y_2': 0.5015}};{'hand': 0.013153077607912355};[['entire hand grasping point on the bottom drawer with a round handle']]
405;grasp_vlm_dataset/wacker_7_jpg.rf.e60ea447873a717fc330893444e65361.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.189, 'y_1': 0.709, 'x_2': 0.258, 'y_2': 0.739}};{'index': 0.0};[['index finger pressing point on the weed wacker']]
406;grasp_vlm_dataset/bowl_ball2_jpg.rf.17930c209fc3f66df02608ff6de758da.jpg;{'index': [0.15091622924804687, 0.22382290649414063, 0.86757373046875, 0.7676875], 'thumb': [0.15091622924804687, 0.22382290649414063, 0.86757373046875, 0.7676875]};{'index': {'x_1': 0.338, 'y_1': 0.264, 'x_2': 0.5765, 'y_2': 0.3255}, 'thumb': {'x_1': 0.335, 'y_1': 0.655, 'x_2': 0.5025, 'y_2': 0.74}};{'index': 0.037632325954480066, 'thumb': 0.03652845465575222};[['index finger grasping point on the bowling ball'], ['thumb finger grasping point on the bowling ball']]
407;grasp_vlm_dataset/nail_18_jpg.rf.b70d2be4bd13ccf6841d23dbe47c509f.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.527, 'y_1': 0.377, 'x_2': 0.5465, 'y_2': 0.442}};{'index': 0.0};[['index finger pressing point on the nail gun']]
408;grasp_vlm_dataset/glue_11_jpg.rf.27cc1fa73fb8811661f3a1c79c807195.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.562, 'y_1': 0.462, 'x_2': 0.6675, 'y_2': 0.5105}};{'index': 0.0};[['index finger pressing point on the glue gun']]
409;grasp_vlm_dataset/wrench_7_jpg.rf.bba6ac68e451bd232201ae67483e720b.jpg;{'hand': [0.1380592803955078, 0.06916351318359375, 0.8870328979492188, 0.7955093383789062]};{'handle': {'x_1': 0.184, 'y_1': 0.145, 'x_2': 0.8565, 'y_2': 0.6725}};{'hand': 0.6520858674627743};[['entire hand grasping point on the wrench']]
410;grasp_vlm_dataset/chainsaw14_jpg.rf.bcffcc0d67f942cc43bf15eb599ad746.jpg;{'left': [0.0, 0.0, 0.0, 0.0], 'right': [0.0, 0.0, 0.0, 0.0]};{'left': {'x_1': 0.49, 'y_1': 0.358, 'x_2': 0.539, 'y_2': 0.6805}, 'right': {'x_1': 0.64, 'y_1': 0.471, 'x_2': 0.734, 'y_2': 0.5765}};{'left': 0.0, 'right': 0.0};[['left hand grasping point on the chainsaw near the green star'], ['right hand grasping point on the chainsaw']]
411;grasp_vlm_dataset/shovel20_jpg.rf.6be9a2140083b5860db179937872b476.jpg;{'left': [0.31542062377929686, 0.35773504638671877, 0.3744400634765625, 0.4315483093261719], 'right': [0.24076986694335936, 0.13781301879882812, 0.770289306640625, 0.8817477416992188]};{'right': {'x_1': 0.646, 'y_1': 0.13, 'x_2': 0.766, 'y_2': 0.291}, 'left': {'x_1': 0.407, 'y_1': 0.445, 'x_2': 0.5495, 'y_2': 0.649}};{'left': 0.0, 'right': 0.04655367362067155};[['left hand grasping point on the shovel near the green star'], ['right hand grasping point on the shovel']]
412;grasp_vlm_dataset/screwdriver_6_jpg.rf.3cb50ba40465e2339003cdcfab9386d7.jpg;{'hand': [0.3005947570800781, 0.321095947265625, 0.9352199096679688, 0.9433903198242187]};{'handle': {'x_1': 0.31, 'y_1': 0.32, 'x_2': 0.9355, 'y_2': 0.935}};{'hand': 0.9697911608176392};[['entire hand grasping point on the screwdriver']]
413;grasp_vlm_dataset/lever_handle4_jpg.rf.29a10afdc8bdc97490184110459ba945.jpg;{'hand': [0.3764634094238281, 0.4184150390625, 0.6122732543945313, 0.6238388671875]};{'handle': {'x_1': 0.541, 'y_1': 0.475, 'x_2': 0.9925, 'y_2': 0.57}};{'hand': 0.08007046877362577};[['entire hand grasping point on the door with a horizontal lever handle']]
414;grasp_vlm_dataset/glue_19_jpg.rf.27c28c264eaed25629b63da9b242ba53.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.403, 'y_1': 0.503, 'x_2': 0.4965, 'y_2': 0.6335}};{'index': 0.0};[['index finger pressing point on the glue gun']]
415;grasp_vlm_dataset/lever_handle5_jpg.rf.00ad2e812c9058bf08c9f3c2e3d62b35.jpg;{'hand': [0.8103606567382813, 0.5069004516601563, 0.9054007568359375, 0.5384710083007812]};{'handle': {'x_1': 0.81, 'y_1': 0.516, 'x_2': 0.897, 'y_2': 0.538}};{'hand': 0.6335804592648528};[['entire hand grasping point on the door with a horizontal lever handle']]
416;grasp_vlm_dataset/nail_8_jpg.rf.83963e862d5a1105595e6e9a0812e8a1.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.59, 'y_1': 0.425, 'x_2': 0.6175, 'y_2': 0.489}};{'index': 0.0};[['index finger pressing point on the nail gun']]
417;grasp_vlm_dataset/hammer_16_jpg.rf.3140bd663cb9d748bad709a626660141.jpg;{'hand': [0.13819863891601564, 0.16295437622070313, 0.886879638671875, 0.9112485961914063]};{'handle': {'x_1': 0.029, 'y_1': 0.489, 'x_2': 0.5025, 'y_2': 0.929}};{'hand': 0.25022571317389325};[['entire hand grasping point on the hammer']]
418;grasp_vlm_dataset/solder_18_jpg.rf.bd750ebf6d473876d395f37f0e08cbf1.jpg;{'hand': [0.18842369079589844, 0.23637393188476563, 0.9370051879882813, 0.9344373779296875]};{'handle': {'x_1': 0.178, 'y_1': 0.302, 'x_2': 0.6185, 'y_2': 0.671}};{'hand': 0.30147613252115596};[['entire hand grasping point on the soldering iron']]
419;grasp_vlm_dataset/vertical_bar8_jpg.rf.92dd632355d05ae9c34dc8ceaa1c9505.jpg;{'hand': [0.5959476928710937, 0.5343818969726563, 0.6122035522460938, 0.620571044921875]};{'handle': {'x_1': 0.601, 'y_1': 0.612, 'x_2': 0.6085, 'y_2': 0.6845}};{'hand': 0.03418307377946219};[['entire hand grasping point on the door with a vertical bar handle']]
420;grasp_vlm_dataset/screwdriver_14_jpg.rf.418cb3b87acd0b41e5d674c08f1d59b2.jpg;{'hand': [0.421457763671875, 0.0636424331665039, 0.7125839233398438, 0.8116398315429687]};{'handle': {'x_1': 0.44, 'y_1': 0.0, 'x_2': 0.709, 'y_2': 0.355}};{'hand': 0.3336797945067171};[['entire hand grasping point on the screwdriver']]
421;grasp_vlm_dataset/wacker_5_jpg.rf.68b3d122d52f80ae47ca6a306d303dc1.jpg;{'index': [0.004574596881866455, 0.4259078674316406, 0.1626278839111328, 0.5663875732421875]};{'index': {'x_1': 0.748, 'y_1': 0.485, 'x_2': 0.7805, 'y_2': 0.4975}};{'index': 0.0};[['index finger pressing point on the weed wacker']]
422;grasp_vlm_dataset/hammer_13_jpg.rf.7468312bee5f24853d3338015dcfbb7a.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.159, 'y_1': 0.369, 'x_2': 0.9975, 'y_2': 0.658}};{'hand': 0.0};[['entire hand grasping point on the hammer']]
423;grasp_vlm_dataset/top_bar9_jpg.rf.9d4a9b393287875f37a09f79fa97a838.jpg;{'hand': [0.14705101013183594, 0.0878755340576172, 0.8833260498046875, 0.8356104736328125]};{'handle': {'x_1': 0.233, 'y_1': 0.17, 'x_2': 0.425, 'y_2': 0.1875}};{'hand': 0.006103114602778433};[['entire hand grasping point on the top drawer with a horizontal bar handle']]
424;grasp_vlm_dataset/scissors9_jpg.rf.aea4887e271afe53ef33ae5573dceba0.jpg;{'index': [0.13816494750976563, 0.11315105438232421, 0.8380750732421876, 0.8617886962890625], 'thumb': [0.13816494750976563, 0.11315105438232421, 0.8380750732421876, 0.8617886962890625]};{'thumb': {'x_1': 0.314, 'y_1': 0.14, 'x_2': 0.4185, 'y_2': 0.2695}, 'index': {'x_1': 0.113, 'y_1': 0.391, 'x_2': 0.316, 'y_2': 0.52}};{'index': 0.04351217561730934, 'thumb': 0.0258268905690667};[['index finger grasping point on the pair of scissors'], ['thumb finger grasping point on the pair of scissors']]
425;grasp_vlm_dataset/bow4_jpg.rf.387414ddb53255e56f29d99f31252e3b.jpg;{'index': [7.342025637626647e-05, 0.468240234375, 0.03537651062011719, 0.6335355834960937], 'thumb': [7.342025637626647e-05, 0.468240234375, 0.03537651062011719, 0.6335355834960937]};{'thumb': {'x_1': 0.487, 'y_1': 0.438, 'x_2': 0.5465, 'y_2': 0.5305}, 'index': {'x_1': 0.414, 'y_1': 0.53, 'x_2': 0.543, 'y_2': 0.657}};{'index': 0.0, 'thumb': 0.0};[['index finger grasping point on the violin bow'], ['thumb finger grasping point on the violin bow']]
426;grasp_vlm_dataset/saw_11_jpg.rf.eafc9b2e730d377c0187e47001ea0f50.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.53, 'y_1': 0.595, 'x_2': 0.6035, 'y_2': 0.621}};{'index': 0.0};[['index finger pressing point on the circular saw']]
427;grasp_vlm_dataset/wrench_5_jpg.rf.7350f678f606d8358243525a37e62074.jpg;{'hand': [0.11290750885009766, 0.3516712341308594, 0.8622410888671875, 0.6830479125976563]};{'handle': {'x_1': 0.147, 'y_1': 0.405, 'x_2': 0.8005, 'y_2': 0.6315}};{'hand': 0.5960966245571505};[['entire hand grasping point on the wrench']]
428;grasp_vlm_dataset/scissors20_jpg.rf.13fcd9761d89c9abd780d80c92db7b73.jpg;{'index': [0.11389582061767578, 0.241674072265625, 0.8596641845703125, 0.6462152709960938], 'thumb': [0.11389582061767578, 0.241674072265625, 0.8596641845703125, 0.6462152709960938]};{'thumb': {'x_1': 0.578, 'y_1': 0.271, 'x_2': 0.673, 'y_2': 0.352}, 'index': {'x_1': 0.578, 'y_1': 0.526, 'x_2': 0.823, 'y_2': 0.624}};{'index': 0.07958394193231262, 'thumb': 0.0255059738929257};[['index finger grasping point on the pair of scissors'], ['thumb finger grasping point on the pair of scissors']]
429;grasp_vlm_dataset/vertical_bar14_jpg.rf.c4145ad8531801706e46745b2f1c64e1.jpg;{'hand': [0.4774024047851563, 0.11488786315917969, 0.864734375, 0.8599181518554687]};{'handle': {'x_1': 0.149, 'y_1': 0.598, 'x_2': 0.182, 'y_2': 0.67}};{'hand': 0.0};[['entire hand grasping point on the door with a vertical bar handle']]
430;grasp_vlm_dataset/solder_2_jpg.rf.9a3b3741d7416d1996adc49f4bfc2482.jpg;{'hand': [0.13885360717773437, 0.35665899658203126, 0.8845546875, 0.6375911254882812]};{'handle': {'x_1': 0.486, 'y_1': 0.389, 'x_2': 0.7135, 'y_2': 0.5225}};{'hand': 0.14497612387204897};[['entire hand grasping point on the soldering iron']]
431;grasp_vlm_dataset/top_rnd8_jpg.rf.799c4d64b4548813f6651a0d09617257.jpg;{'hand': [0.12684929656982422, 0.21539695739746093, 0.8143106689453125, 0.8558955688476563]};{'handle': {'x_1': 0.577, 'y_1': 0.352, 'x_2': 0.612, 'y_2': 0.3815}};{'hand': 0.0023448958987874356};[['entire hand grasping point on the top drawer with a round handle']]
432;grasp_vlm_dataset/vertical_bar20_jpg.rf.e56edc9e05a786f66b5a2d1b76d8ef6f.jpg;{'hand': [0.2825621643066406, 0.18922991943359374, 0.71158544921875, 0.9196693725585937]};{'handle': {'x_1': 0.677, 'y_1': 0.618, 'x_2': 0.6905, 'y_2': 0.671}};{'hand': 0.002283203132547419};[['entire hand grasping point on the door with a vertical bar handle']]
433;grasp_vlm_dataset/nail_10_jpg.rf.4f44280e0686b3df097efb0971a0e1d2.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.539, 'y_1': 0.495, 'x_2': 0.583, 'y_2': 0.5385}};{'index': 0.0};[['index finger pressing point on the nail gun']]
434;grasp_vlm_dataset/bowl_ball17_jpg.rf.070a0ef7f5ad8e27616e99f12184ec66.jpg;{'index': [0.6416815795898437, 0.4068580322265625, 0.912813232421875, 0.8731227416992188], 'thumb': [0.6416362915039062, 0.4054939880371094, 0.9127081909179687, 0.873044677734375]};{'thumb': {'x_1': 0.732, 'y_1': 0.416, 'x_2': 0.7565, 'y_2': 0.448}, 'index': {'x_1': 0.773, 'y_1': 0.418, 'x_2': 0.8235, 'y_2': 0.5005}};{'index': 0.032955853164871374, 'thumb': 0.006185899527042832};[['index finger grasping point on the bowling ball'], ['thumb finger grasping point on the bowling ball']]
435;grasp_vlm_dataset/chainsaw2_jpg.rf.6ea7c23551241bc9a452bcd8f3e9102e.jpg;{'left': [0.0, 0.0, 0.0, 0.0], 'right': [0.0, 0.0, 0.0, 0.0]};{'right': {'x_1': 0.829, 'y_1': 0.298, 'x_2': 0.925, 'y_2': 0.4095}, 'left': {'x_1': 0.573, 'y_1': 0.14, 'x_2': 0.783, 'y_2': 0.751}};{'left': 0.0, 'right': 0.0};[['left hand grasping point on the chainsaw'], ['right hand grasping point on the chainsaw']]
436;grasp_vlm_dataset/syringe9_jpg.rf.716a1575da11a55449a0bdac5e3e1d3e.jpg;{'index': [0.4058759765625, 0.35721401977539063, 0.5944561157226562, 0.7280573120117187], 'thumb': [0.4058759765625, 0.35721401977539063, 0.5944561157226562, 0.7280573120117187]};{'thumb': {'x_1': 0.457, 'y_1': 0.653, 'x_2': 0.5405, 'y_2': 0.7255}, 'index': {'x_1': 0.405, 'y_1': 0.543, 'x_2': 0.5955, 'y_2': 0.718}};{'index': 0.46964118737293614, 'thumb': 0.08656415663713912};[['index finger grasping point on the syringe'], ['thumb finger grasping point on the syringe']]
437;grasp_vlm_dataset/solder_17_jpg.rf.650f7f86830f61b92f670466b07a388a.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.068, 'y_1': 0.36, 'x_2': 0.5125, 'y_2': 0.4885}};{'hand': 0.0};[['entire hand grasping point on the soldering iron']]
438;grasp_vlm_dataset/vertical_bar11_jpg.rf.2af99536ecc97ca8955d841767adc4af.jpg;{'hand': [0.14723446655273437, 0.038150810241699216, 0.8718452758789063, 0.7863615112304687]};{'handle': {'x_1': 0.102, 'y_1': 0.537, 'x_2': 0.1325, 'y_2': 0.714}};{'hand': 0.0};[['entire hand grasping point on the door with a vertical bar handle']]
439;grasp_vlm_dataset/allen_10_jpg.rf.1b822b8dccc62db6b9ee28bc5118032e.jpg;{'hand': [0.11301811218261719, 0.29613943481445315, 0.862209228515625, 0.563072509765625]};{'handle': {'x_1': 0.227, 'y_1': 0.304, 'x_2': 0.9345, 'y_2': 0.463}};{'hand': 0.4775825831090107};[['entire hand grasping point on the allen key']]
440;grasp_vlm_dataset/shovel17_jpg.rf.26cdaed9026506dde45f7f50dd8c12c8.jpg;{'left': [0.329378173828125, 0.3248994140625, 0.39390667724609374, 0.38729034423828124], 'right': [0.16276185607910157, 0.13777430725097656, 0.7781443481445313, 0.8866073608398437]};{'left': {'x_1': 0.477, 'y_1': 0.158, 'x_2': 0.662, 'y_2': 0.5315}, 'right': {'x_1': 0.63, 'y_1': 0.064, 'x_2': 0.7355, 'y_2': 0.096}};{'left': 0.0, 'right': 0.0};[['left hand grasping point on the shovel near the green star'], ['right hand grasping point on the shovel']]
